Date,Open,High,Low,Close,Volume
2018-01-01,1.2003700000000002,1.2023,1.2001700000000002,1.2017200000000001,0
2018-01-02,1.20171,1.20812,1.20157,1.20509,0
2018-01-03,1.2051100000000001,1.20605,1.20013,1.2017799999999998,0
2018-01-04,1.20177,1.20889,1.20144,1.20739,0
2018-01-05,1.20738,1.2082700000000002,1.20205,1.20297,0
2018-01-07,1.2026,1.2052200000000002,1.20228,1.20254,0
2018-01-08,1.2025299999999999,1.20286,1.19557,1.19681,0
2018-01-09,1.1968,1.19717,1.19156,1.19361,0
2018-01-10,1.1936,1.20177,1.19231,1.1946700000000001,0
2018-01-11,1.19468,1.20665,1.1929299999999998,1.20535,0
2018-01-12,1.20538,1.22186,1.20399,1.22,0
2018-01-14,1.21923,1.22116,1.21875,1.221,0
2018-01-15,1.221,1.22964,1.22013,1.22669,0
2018-01-16,1.2267,1.2323,1.2195200000000002,1.22495,0
2018-01-17,1.22498,1.22879,1.21645,1.2195,0
2018-01-18,1.21951,1.227,1.21862,1.22622,0
2018-01-19,1.2262600000000001,1.2295200000000002,1.22147,1.22173,0
2018-01-21,1.2268299999999999,1.22704,1.2216200000000002,1.22238,0
2018-01-22,1.22238,1.22756,1.22138,1.22593,0
2018-01-23,1.22596,1.23351,1.2223,1.23214,0
2018-01-24,1.23215,1.24396,1.2302600000000001,1.24358,0
2018-01-25,1.24359,1.25375,1.23638,1.24213,0
2018-01-26,1.2421200000000001,1.24935,1.24061,1.24245,0
2018-01-28,1.24256,1.24322,1.23851,1.24129,0
2018-01-29,1.2413,1.2428700000000001,1.23365,1.23714,0
2018-01-30,1.23711,1.24538,1.2335200000000002,1.24194,0
2018-01-31,1.24195,1.24747,1.2387,1.24216,0
2018-02-01,1.24215,1.25225,1.23853,1.2493,0
2018-02-02,1.2493,1.2518,1.24088,1.24543,0
2018-02-04,1.24349,1.24664,1.24242,1.24589,0
2018-02-05,1.2459200000000001,1.24747,1.23506,1.23563,0
2018-02-06,1.23564,1.2434399999999999,1.23137,1.23881,0
2018-02-07,1.23881,1.2405899999999999,1.22458,1.22587,0
2018-02-08,1.22587,1.22949,1.2212100000000001,1.22537,0
2018-02-09,1.22537,1.22868,1.22055,1.22492,0
2018-02-11,1.22479,1.22967,1.22411,1.2286700000000002,0
2018-02-12,1.2286700000000002,1.23072,1.22349,1.23043,0
2018-02-13,1.23042,1.23922,1.22991,1.23771,0
2018-02-14,1.23774,1.2473100000000001,1.2276,1.2456399999999999,0
2018-02-15,1.24565,1.2555,1.24545,1.25482,0
2018-02-16,1.25483,1.25544,1.23932,1.24029,0
2018-02-18,1.24013,1.2435,1.24013,1.24156,0
2018-02-19,1.24155,1.2427,1.2369,1.23874,0
2018-02-20,1.23875,1.2396399999999999,1.23176,1.23217,0
2018-02-21,1.23217,1.23597,1.2264899999999999,1.22728,0
2018-02-22,1.22728,1.23518,1.22597,1.23013,0
2018-02-23,1.23014,1.23209,1.2279799999999998,1.22928,0
2018-02-25,1.22907,1.23187,1.2280200000000001,1.2312100000000001,0
2018-02-26,1.2312,1.23547,1.22777,1.2324,0
2018-02-27,1.2323899999999999,1.23462,1.2215200000000002,1.22241,0
2018-02-28,1.22241,1.22415,1.21834,1.2193399999999999,0
2018-03-01,1.21935,1.22879,1.2154399999999999,1.22781,0
2018-03-02,1.22781,1.23358,1.2251299999999998,1.23149,0
2018-03-04,1.2332299999999998,1.2363600000000001,1.22993,1.23214,0
2018-03-05,1.23213,1.23627,1.2269,1.23469,0
2018-03-06,1.23471,1.24284,1.2328,1.2415100000000001,0
2018-03-07,1.2415100000000001,1.24447,1.2384700000000002,1.24061,0
2018-03-08,1.2406,1.24458,1.2295,1.23137,0
2018-03-09,1.23136,1.2334200000000002,1.2273,1.23041,0
2018-03-11,1.2311,1.23234,1.23053,1.2322799999999998,0
2018-03-12,1.23227,1.23453,1.2290299999999998,1.23319,0
2018-03-13,1.2332100000000001,1.24116,1.2314399999999999,1.24043,0
2018-03-14,1.24044,1.24124,1.23471,1.23796,0
2018-03-15,1.23795,1.23829,1.2295,1.2307700000000001,0
2018-03-16,1.23076,1.2336,1.22601,1.2287,0
2018-03-18,1.2282899999999999,1.22917,1.2265,1.22714,0
2018-03-19,1.22714,1.23586,1.2258,1.23453,0
2018-03-20,1.23452,1.2354399999999999,1.2239200000000001,1.2263,0
2018-03-21,1.2262899999999999,1.2369,1.22514,1.23635,0
2018-03-22,1.23633,1.23881,1.22852,1.23345,0
2018-03-23,1.2334399999999999,1.2373,1.23166,1.23509,0
2018-03-25,1.23486,1.23811,1.23486,1.2373100000000001,0
2018-03-26,1.23732,1.24614,1.2358799999999999,1.24516,0
2018-03-27,1.24515,1.2476200000000002,1.2372100000000001,1.2421200000000001,0
2018-03-28,1.24211,1.24211,1.23001,1.2327700000000001,0
2018-03-29,1.23276,1.2335200000000002,1.22837,1.23129,0
2018-03-30,1.2313,1.23302,1.2304899999999999,1.23215,0
2018-04-01,1.23186,1.23281,1.23106,1.2318200000000001,0
2018-04-02,1.23181,1.2344700000000002,1.2282,1.23054,0
2018-04-03,1.23054,1.23361,1.2253399999999999,1.22824,0
2018-04-04,1.22822,1.2314399999999999,1.2256799999999999,1.22844,0
2018-04-05,1.22844,1.2285,1.22183,1.22419,0
2018-04-06,1.22421,1.22905,1.2215,1.22793,0
2018-04-08,1.22835,1.22835,1.22654,1.22725,0
2018-04-09,1.22725,1.233,1.22601,1.23147,0
2018-04-10,1.23146,1.23771,1.23027,1.23627,0
2018-04-11,1.23627,1.23958,1.2346700000000002,1.23686,0
2018-04-12,1.23685,1.23738,1.22995,1.23298,0
2018-04-13,1.23299,1.23458,1.23069,1.2328299999999999,0
2018-04-15,1.23316,1.23425,1.23217,1.23381,0
2018-04-16,1.2338,1.23943,1.23238,1.23812,0
2018-04-17,1.23812,1.24135,1.2336,1.23816,0
2018-04-18,1.23816,1.23969,1.23417,1.23783,0
2018-04-19,1.23784,1.24001,1.2329,1.23412,0
2018-04-20,1.23411,1.23528,1.2249700000000001,1.22853,0
2018-04-22,1.22716,1.2287700000000001,1.22648,1.22716,0
2018-04-23,1.22715,1.22892,1.21845,1.2213,0
2018-04-24,1.22129,1.2244700000000002,1.2181799999999998,1.22233,0
2018-04-25,1.22233,1.22234,1.21596,1.21774,0
2018-04-26,1.21774,1.22097,1.2096200000000001,1.21151,0
2018-04-27,1.2115,1.21326,1.2055200000000001,1.21281,0
2018-04-29,1.21225,1.2134,1.21186,1.21246,0
2018-04-30,1.21248,1.21387,1.20642,1.2075799999999999,0
2018-05-01,1.20757,1.2076799999999999,1.19813,1.20051,0
2018-05-02,1.20051,1.20313,1.1937799999999998,1.19802,0
2018-05-03,1.19803,1.20086,1.19492,1.19927,0
2018-05-04,1.19926,1.19937,1.19102,1.1957,0
2018-05-06,1.19553,1.19776,1.19533,1.19668,0
2018-05-07,1.19669,1.19671,1.18976,1.19151,0
2018-05-08,1.19151,1.19327,1.18379,1.18519,0
2018-05-09,1.18518,1.18967,1.18225,1.18635,0
2018-05-10,1.18629,1.1946299999999999,1.18511,1.1917799999999998,0
2018-05-11,1.19177,1.1967700000000001,1.1891100000000001,1.19412,0
2018-05-13,1.19405,1.19684,1.19385,1.19645,0
2018-05-14,1.19645,1.1996,1.1922,1.19329,0
2018-05-15,1.19329,1.1936799999999999,1.1815799999999999,1.18331,0
2018-05-16,1.1833,1.18537,1.17635,1.18278,0
2018-05-17,1.18278,1.18349,1.17765,1.18031,0
2018-05-18,1.18031,1.18221,1.17497,1.1768399999999999,0
2018-05-20,1.17703,1.1774799999999999,1.17441,1.17515,0
2018-05-21,1.17515,1.17972,1.17164,1.17815,0
2018-05-22,1.17815,1.18295,1.175,1.17621,0
2018-05-23,1.17622,1.17682,1.16757,1.17035,0
2018-05-24,1.17035,1.17503,1.16929,1.1709100000000001,0
2018-05-25,1.1709,1.17334,1.16454,1.16495,0
2018-05-27,1.1684299999999999,1.1718600000000001,1.16756,1.1716,0
2018-05-28,1.17157,1.1728299999999998,1.16072,1.1628399999999999,0
2018-05-29,1.16283,1.16394,1.151,1.15335,0
2018-05-30,1.15334,1.16759,1.1529399999999999,1.1666299999999998,0
2018-05-31,1.16662,1.1724,1.1641,1.16819,0
2018-06-01,1.1682,1.1717600000000001,1.16167,1.1657799999999998,0
2018-06-03,1.1657899999999999,1.16965,1.1655799999999998,1.1694799999999999,0
2018-06-04,1.1694799999999999,1.1744299999999999,1.16751,1.16905,0
2018-06-05,1.1690399999999999,1.17343,1.16524,1.17265,0
2018-06-06,1.17266,1.17995,1.1713799999999999,1.17864,0
2018-06-07,1.1786299999999998,1.18397,1.1785299999999999,1.1798600000000001,0
2018-06-08,1.17985,1.18103,1.1727,1.17667,0
2018-06-10,1.1772200000000002,1.18074,1.17708,1.1792799999999999,0
2018-06-11,1.17929,1.18203,1.1741,1.17645,0
2018-06-12,1.17644,1.18088,1.17331,1.17445,0
2018-06-13,1.17445,1.1804700000000001,1.1725299999999999,1.18014,0
2018-06-14,1.18014,1.18516,1.1555,1.15639,0
2018-06-15,1.1563700000000001,1.16268,1.15432,1.1608,0
2018-06-17,1.15865,1.16011,1.1576,1.15904,0
2018-06-18,1.15904,1.16441,1.15652,1.16402,0
2018-06-19,1.16398,1.16401,1.15307,1.15746,0
2018-06-20,1.15747,1.15998,1.15367,1.15639,0
2018-06-21,1.15638,1.16333,1.1508200000000002,1.1613,0
2018-06-22,1.16131,1.1674799999999999,1.16086,1.16521,0
2018-06-24,1.16619,1.16726,1.1646100000000001,1.16559,0
2018-06-25,1.1655799999999998,1.172,1.1628399999999999,1.1709399999999999,0
2018-06-26,1.17097,1.17187,1.1634799999999998,1.16594,0
2018-06-27,1.16593,1.1671799999999999,1.15405,1.15679,0
2018-06-28,1.15679,1.16498,1.1527,1.16356,0
2018-06-29,1.16355,1.169,1.1612799999999999,1.16815,0
2018-07-01,1.1676,1.1689200000000002,1.16516,1.16526,0
2018-07-02,1.16525,1.16573,1.1591,1.1632,0
2018-07-03,1.16319,1.16784,1.16265,1.16646,0
2018-07-04,1.1664700000000001,1.16816,1.16304,1.1658,0
2018-07-05,1.16581,1.172,1.16498,1.1687299999999998,0
2018-07-06,1.16872,1.1767100000000001,1.1683700000000001,1.17449,0
2018-07-08,1.17413,1.17669,1.17398,1.1763299999999999,0
2018-07-09,1.17632,1.17906,1.17326,1.1747299999999998,0
2018-07-10,1.17476,1.17547,1.16901,1.17292,0
2018-07-11,1.1729100000000001,1.17579,1.1665299999999998,1.16762,0
2018-07-12,1.16762,1.16954,1.16497,1.16615,0
2018-07-13,1.1661700000000002,1.16866,1.16126,1.16828,0
2018-07-15,1.16879,1.16909,1.16755,1.1683299999999999,0
2018-07-16,1.16836,1.17251,1.16824,1.17194,0
2018-07-17,1.17194,1.17444,1.1648399999999999,1.16514,0
2018-07-18,1.16515,1.1662,1.16019,1.16517,0
2018-07-19,1.16516,1.16784,1.15747,1.1650200000000002,0
2018-07-20,1.1650200000000002,1.1738600000000001,1.16329,1.17195,0
2018-07-22,1.1724299999999999,1.17498,1.17224,1.17406,0
2018-07-23,1.17406,1.17426,1.16835,1.16866,0
2018-07-24,1.16868,1.1716600000000001,1.16543,1.1681700000000002,0
2018-07-25,1.16816,1.17435,1.1664,1.17321,0
2018-07-26,1.17323,1.1742700000000001,1.16375,1.1649,0
2018-07-27,1.16489,1.1664299999999999,1.16202,1.16526,0
