Date,Open,High,Low,Close,Volume
2010-01-03 16:00:00,1.4301,1.4337,1.4288,1.4289,0
2010-01-03 20:00:00,1.4288,1.43,1.4257,1.429,0
2010-01-04 00:00:00,1.4289,1.4339,1.4269,1.4335,0
2010-01-04 04:00:00,1.4337,1.4417,1.4336,1.4397,0
2010-01-04 08:00:00,1.4398,1.4456,1.4387,1.4418,0
2010-01-04 12:00:00,1.4419,1.4428,1.4408,1.4411,0
2010-01-04 16:00:00,1.4412,1.444,1.4403,1.4419,0
2010-01-04 20:00:00,1.4418,1.4444,1.4406,1.4427,0
2010-01-05 00:00:00,1.4426,1.4483,1.4406,1.442,0
2010-01-05 04:00:00,1.4419,1.4455,1.44,1.4437,0
2010-01-05 08:00:00,1.4438,1.4446,1.4386,1.4401,0
2010-01-05 12:00:00,1.4402,1.4406,1.4346,1.4367,0
2010-01-05 16:00:00,1.4368,1.4373,1.4334,1.4347,0
2010-01-05 20:00:00,1.4348,1.4369,1.4342,1.4355,0
2010-01-06 00:00:00,1.4356,1.4359,1.4283,1.4351,0
2010-01-06 04:00:00,1.4352,1.4382,1.4336,1.4356,0
2010-01-06 08:00:00,1.4355,1.4416,1.4342,1.4403,0
2010-01-06 12:00:00,1.4402,1.4435,1.4384,1.4412,0
2010-01-06 16:00:00,1.4413,1.4447,1.4392,1.4424,0
2010-01-06 20:00:00,1.4423,1.4427,1.4394,1.44,0
2010-01-07 00:00:00,1.4399,1.4404,1.4356,1.4364,0
2010-01-07 04:00:00,1.4365,1.4383,1.4316,1.4318,0
2010-01-07 08:00:00,1.4317,1.4352,1.4299,1.4313,0
2010-01-07 12:00:00,1.4314,1.4333,1.4306,1.4322,0
2010-01-07 16:00:00,1.4323,1.4328,1.4301,1.4317,0
2010-01-07 20:00:00,1.4316,1.4323,1.4302,1.4313,0
2010-01-08 00:00:00,1.4314,1.4334,1.4288,1.433,0
2010-01-08 04:00:00,1.4329,1.4334,1.4276,1.4289,0
2010-01-08 08:00:00,1.4288,1.4415,1.4263,1.4356,0
2010-01-08 12:00:00,1.4355,1.4439,1.4354,1.4416,0
2010-01-08 16:00:00,1.4417,1.4418,1.4404,1.4409,0
2010-01-10 16:00:00,1.4428,1.4495,1.4408,1.4484,0
2010-01-10 20:00:00,1.4485,1.4533,1.4472,1.4498,0
2010-01-11 00:00:00,1.4499,1.453,1.448,1.4519,0
2010-01-11 04:00:00,1.452,1.4546,1.4501,1.4523,0
2010-01-11 08:00:00,1.4522,1.4556,1.4496,1.4534,0
2010-01-11 12:00:00,1.4535,1.4545,1.4507,1.452,0
2010-01-11 16:00:00,1.4519,1.4522,1.4488,1.4489,0
2010-01-11 20:00:00,1.449,1.4497,1.4453,1.4483,0
2010-01-12 00:00:00,1.4484,1.4521,1.448,1.4485,0
2010-01-12 04:00:00,1.4484,1.451,1.4463,1.45,0
2010-01-12 08:00:00,1.4501,1.4546,1.4465,1.4522,0
2010-01-12 12:00:00,1.4521,1.4526,1.4483,1.4489,0
2010-01-12 16:00:00,1.449,1.4497,1.4467,1.4469,0
2010-01-12 20:00:00,1.4468,1.4493,1.4456,1.4489,0
2010-01-13 00:00:00,1.4488,1.4514,1.4463,1.4484,0
2010-01-13 04:00:00,1.4485,1.4579,1.4483,1.4564,0
2010-01-13 08:00:00,1.4565,1.4576,1.4472,1.4491,0
2010-01-13 12:00:00,1.449,1.4522,1.4484,1.4509,0
2010-01-13 16:00:00,1.4508,1.4538,1.4496,1.4532,0
2010-01-13 20:00:00,1.4533,1.4549,1.4522,1.4533,0
2010-01-14 00:00:00,1.4532,1.4555,1.4513,1.4521,0
2010-01-14 04:00:00,1.4522,1.4532,1.4477,1.4487,0
2010-01-14 08:00:00,1.4486,1.4521,1.4446,1.4477,0
2010-01-14 12:00:00,1.4478,1.452,1.4475,1.4498,0
2010-01-14 16:00:00,1.4499,1.4512,1.4473,1.4474,0
2010-01-14 20:00:00,1.4475,1.4478,1.4406,1.4418,0
2010-01-15 00:00:00,1.4417,1.4445,1.4378,1.4409,0
2010-01-15 04:00:00,1.4408,1.4422,1.4367,1.4381,0
2010-01-15 08:00:00,1.438,1.4399,1.4356,1.4375,0
2010-01-15 12:00:00,1.4376,1.4384,1.4337,1.438,0
2010-01-15 16:00:00,1.4379,1.4391,1.4379,1.4386,0
2010-01-17 16:00:00,1.4353,1.4375,1.4335,1.4344,0
2010-01-17 20:00:00,1.4345,1.4378,1.4335,1.4374,0
2010-01-18 00:00:00,1.4375,1.4394,1.4367,1.4374,0
2010-01-18 04:00:00,1.4375,1.4387,1.4365,1.4373,0
2010-01-18 08:00:00,1.4374,1.4398,1.4367,1.4391,0
2010-01-18 12:00:00,1.4392,1.44,1.4379,1.4379,0
2010-01-18 16:00:00,1.4381,1.4414,1.4378,1.4402,0
2010-01-18 20:00:00,1.4401,1.4411,1.4385,1.4394,0
2010-01-19 00:00:00,1.4393,1.4411,1.4384,1.4395,0
2010-01-19 04:00:00,1.4397,1.4398,1.4264,1.4272,0
2010-01-19 08:00:00,1.4273,1.4307,1.4252,1.4268,0
