Date,Open,High,Low,Close,Volume
2007-01-01,1.3237,1.3241,1.3229,1.3241,0
2007-01-02,1.324,1.3298,1.3233,1.329,0
2007-01-03,1.3289,1.3289,1.3148,1.317,0
2007-01-04,1.3169,1.3182,1.3064,1.3073,0
2007-01-05,1.3072,1.3107,1.2983,1.301,0
2007-01-07,1.3019,1.3019,1.2986,1.3001,0
2007-01-08,1.3,1.305,1.2974,1.3043,0
2007-01-09,1.3044,1.3055,1.2955,1.2973,0
2007-01-10,1.2972,1.3003,1.2933,1.2957,0
2007-01-11,1.2956,1.3018,1.2879,1.2903,0
2007-01-12,1.2902,1.2945,1.2868,1.2921,0
2007-01-14,1.2926,1.294,1.2917,1.2938,0
2007-01-15,1.2939,1.296,1.2925,1.2946,0
2007-01-16,1.2945,1.2992,1.2911,1.2927,0
2007-01-17,1.2926,1.298,1.2899,1.2971,0
2007-01-18,1.297,1.3003,1.2898,1.2999,0
2007-01-19,1.3,1.3002,1.2916,1.2968,0
2007-01-21,1.2964,1.2978,1.2957,1.2973,0
2007-01-22,1.2974,1.2979,1.2926,1.2944,0
2007-01-23,1.2945,1.3047,1.2937,1.3037,0
2007-01-24,1.3036,1.3038,1.2951,1.2963,0
2007-01-25,1.2962,1.3005,1.2917,1.2922,0
2007-01-26,1.2923,1.2941,1.2879,1.2919,0
2007-01-28,1.2919,1.2929,1.2901,1.2907,0
2007-01-29,1.2908,1.2972,1.2904,1.2966,0
2007-01-30,1.2967,1.2984,1.2946,1.2962,0
2007-01-31,1.2961,1.3041,1.2927,1.3033,0
2007-02-01,1.3034,1.3056,1.3006,1.3024,0
2007-02-02,1.3025,1.3067,1.2953,1.2965,0
2007-02-04,1.2964,1.2965,1.2937,1.294,0
2007-02-05,1.2941,1.2968,1.2915,1.2926,0
2007-02-06,1.2927,1.2995,1.2914,1.2989,0
2007-02-07,1.2988,1.3026,1.2974,1.3023,0
2007-02-08,1.3024,1.3045,1.2977,1.3041,0
2007-02-09,1.3042,1.3045,1.2986,1.3008,0
2007-02-11,1.2992,1.3027,1.299,1.3018,0
2007-02-12,1.3019,1.3039,1.2943,1.2962,0
2007-02-13,1.2963,1.3057,1.2961,1.3034,0
2007-02-14,1.3035,1.3152,1.3026,1.3135,0
2007-02-15,1.3134,1.3174,1.3121,1.314,0
2007-02-16,1.3139,1.3147,1.3097,1.3144,0
2007-02-18,1.3159,1.3165,1.3146,1.3156,0
2007-02-19,1.3157,1.319,1.3125,1.318,0
2007-02-20,1.3179,1.3193,1.3133,1.3144,0
2007-02-21,1.3143,1.3168,1.3115,1.3131,0
2007-02-22,1.313,1.3143,1.3084,1.3124,0
2007-02-23,1.3125,1.3189,1.3105,1.317,0
2007-02-25,1.3169,1.3201,1.3169,1.3184,0
2007-02-26,1.3183,1.3206,1.3154,1.3183,0
2007-02-27,1.3182,1.3261,1.3163,1.3224,0
2007-02-28,1.3223,1.3241,1.3182,1.3225,0
2007-03-01,1.3226,1.3242,1.3158,1.3173,0
2007-03-02,1.3174,1.3202,1.3143,1.3194,0
2007-03-04,1.3205,1.3214,1.3122,1.315,0
2007-03-05,1.3149,1.3178,1.3074,1.3103,0
2007-03-06,1.3104,1.3143,1.309,1.3131,0
2007-03-07,1.313,1.3189,1.3112,1.3178,0
2007-03-08,1.3179,1.318,1.3119,1.3153,0
2007-03-09,1.3154,1.3161,1.3086,1.312,0
2007-03-11,1.3142,1.3143,1.3111,1.3113,0
2007-03-12,1.3112,1.3202,1.311,1.3187,0
2007-03-13,1.3188,1.3225,1.3159,1.3196,0
2007-03-14,1.3195,1.3249,1.3179,1.3229,0
2007-03-15,1.323,1.3316,1.3195,1.3295,0
2007-03-16,1.3296,1.3341,1.3282,1.3321,0
2007-03-18,1.3318,1.3328,1.3298,1.331,0
2007-03-19,1.3309,1.3319,1.3278,1.3291,0
2007-03-20,1.3292,1.3325,1.3275,1.3317,0
2007-03-21,1.3318,1.3414,1.3292,1.3389,0
2007-03-22,1.339,1.3394,1.3312,1.3323,0
2007-03-23,1.3322,1.3343,1.3285,1.3286,0
2007-03-25,1.3287,1.3298,1.3259,1.3264,0
2007-03-26,1.3265,1.3348,1.3257,1.3328,0
2007-03-27,1.3329,1.3372,1.3324,1.3354,0
2007-03-28,1.3353,1.3375,1.3304,1.3322,0
2007-03-29,1.3323,1.3354,1.3314,1.3343,0
2007-03-30,1.3344,1.3402,1.329,1.3358,0
2007-04-01,1.3377,1.3378,1.3334,1.3357,0
2007-04-02,1.3358,1.3385,1.3344,1.3368,0
2007-04-03,1.3367,1.3383,1.332,1.3336,0
2007-04-04,1.3335,1.3384,1.3331,1.3369,0
2007-04-05,1.337,1.3443,1.3356,1.3424,0
2007-04-06,1.3423,1.3429,1.3367,1.3379,0
2007-04-08,1.3379,1.3383,1.3362,1.3362,0
2007-04-09,1.3363,1.3435,1.3341,1.3416,0
2007-04-10,1.3415,1.3457,1.3405,1.3422,0
2007-04-11,1.3421,1.347,1.3409,1.3465,0
2007-04-12,1.3466,1.3526,1.3443,1.3515,0
2007-04-13,1.3516,1.3555,1.3488,1.3533,0
2007-04-15,1.3558,1.3578,1.3553,1.3561,0
2007-04-16,1.3562,1.3566,1.3527,1.3538,0
2007-04-17,1.3539,1.3597,1.3528,1.3585,0
2007-04-18,1.3586,1.3621,1.3559,1.3605,0
2007-04-19,1.3604,1.363,1.3563,1.362,0
2007-04-20,1.3619,1.364,1.3589,1.3589,0
