Date,Open,High,Low,Close,Volume
2006-01-02,1.1815,1.1881,1.1815,1.1881,0
2006-01-03,1.1882,1.2084,1.1863,1.2066,0
2006-01-04,1.2065,1.2147,1.2034,1.21,0
2006-01-05,1.2099,1.2128,1.2067,1.2093,0
2006-01-06,1.2092,1.2182,1.2084,1.2153,0
2006-01-08,1.2149,1.2155,1.2132,1.2145,0
2006-01-09,1.2144,1.215,1.2046,1.2064,0
2006-01-10,1.2063,1.2111,1.2039,1.207,0
2006-01-11,1.2069,1.2162,1.2046,1.2139,0
2006-01-12,1.2138,1.2165,1.2009,1.204,0
2006-01-13,1.2039,1.2145,1.2037,1.2136,0
2006-01-15,1.2151,1.2177,1.2142,1.2159,0
2006-01-16,1.2158,1.2158,1.2079,1.2118,0
2006-01-17,1.2119,1.2143,1.2052,1.2091,0
2006-01-18,1.2092,1.2161,1.2072,1.2098,0
2006-01-19,1.2099,1.2127,1.2054,1.2082,0
2006-01-20,1.2083,1.2142,1.2042,1.2141,0
2006-01-22,1.2145,1.2261,1.214,1.2242,0
2006-01-23,1.2241,1.2324,1.2225,1.2288,0
2006-01-24,1.2287,1.2312,1.2254,1.2271,0
2006-01-25,1.227,1.2326,1.2238,1.2256,0
2006-01-26,1.2256,1.227,1.2195,1.2216,0
2006-01-27,1.2215,1.2236,1.2087,1.2105,0
2006-01-29,1.2109,1.2112,1.2086,1.209,0
2006-01-30,1.209,1.2117,1.2066,1.2099,0
2006-01-31,1.2098,1.2192,1.2089,1.2157,0
2006-02-01,1.2158,1.2164,1.205,1.2064,0
2006-02-02,1.2063,1.2114,1.2033,1.2093,0
2006-02-03,1.2093,1.2096,1.197,1.2026,0
2006-02-05,1.2039,1.2048,1.2014,1.2021,0
2006-02-06,1.2022,1.2032,1.1948,1.1969,0
2006-02-07,1.1969,1.2017,1.1945,1.1969,0
2006-02-08,1.1968,1.1996,1.1925,1.1977,0
2006-02-09,1.1976,1.2016,1.1949,1.1987,0
2006-02-10,1.1986,1.2026,1.1894,1.1902,0
2006-02-12,1.1902,1.1907,1.1888,1.1899,0
2006-02-13,1.19,1.192,1.1879,1.1906,0
2006-02-14,1.1907,1.1935,1.1861,1.1923,0
2006-02-15,1.1924,1.1955,1.1871,1.1887,0
2006-02-16,1.1888,1.1917,1.1852,1.1888,0
2006-02-17,1.1889,1.1945,1.1862,1.1937,0
2006-02-19,1.1934,1.1978,1.1925,1.1975,0
2006-02-20,1.1974,1.1975,1.1915,1.1924,0
2006-02-21,1.1923,1.1932,1.1892,1.1921,0
2006-02-22,1.1922,1.1928,1.1865,1.1912,0
2006-02-23,1.1911,1.1971,1.1902,1.1928,0
2006-02-24,1.1927,1.1931,1.1865,1.1876,0
2006-02-26,1.1876,1.188,1.1827,1.1875,0
2006-02-27,1.1876,1.1876,1.1836,1.1861,0
2006-02-28,1.186,1.1952,1.1844,1.1944,0
2006-03-01,1.1945,1.1977,1.1891,1.1921,0
2006-03-02,1.192,1.2047,1.192,1.203,0
2006-03-03,1.2029,1.2053,1.1997,1.2042,0
2006-03-05,1.2049,1.2094,1.2044,1.2064,0
2006-03-06,1.2063,1.2083,1.195,1.1958,0
2006-03-07,1.1959,1.1975,1.1871,1.1898,0
2006-03-08,1.1897,1.195,1.1891,1.195,0
2006-03-09,1.1951,1.1954,1.1891,1.1905,0
2006-03-10,1.1904,1.1928,1.1861,1.1919,0
2006-03-12,1.1917,1.1951,1.1913,1.1947,0
2006-03-13,1.1948,1.1984,1.1919,1.1975,0
2006-03-14,1.1974,1.2034,1.1943,1.202,0
2006-03-15,1.2021,1.2076,1.2016,1.2051,0
2006-03-16,1.2052,1.219,1.2039,1.2173,0
2006-03-17,1.2172,1.2208,1.2144,1.219,0
2006-03-19,1.2184,1.2188,1.2168,1.2172,0
2006-03-20,1.2171,1.2197,1.2125,1.2136,0
2006-03-21,1.2135,1.2166,1.2077,1.2093,0
2006-03-22,1.2094,1.2108,1.205,1.2058,0
2006-03-23,1.2057,1.2079,1.1958,1.1969,0
2006-03-24,1.1968,1.2047,1.1954,1.2037,0
2006-03-26,1.2041,1.206,1.2018,1.2053,0
2006-03-27,1.2054,1.2058,1.1995,1.2005,0
2006-03-28,1.2004,1.2108,1.1996,1.2004,0
2006-03-29,1.2003,1.2078,1.1981,1.2076,0
2006-03-30,1.2075,1.2179,1.2049,1.2158,0
2006-03-31,1.2159,1.2164,1.2084,1.2118,0
2006-04-02,1.2118,1.2126,1.2066,1.2072,0
2006-04-03,1.2073,1.2157,1.2035,1.2144,0
2006-04-04,1.2143,1.2279,1.2123,1.2271,0
2006-04-05,1.2272,1.2306,1.2247,1.2292,0
2006-04-06,1.2291,1.2335,1.2188,1.2202,0
2006-04-07,1.2203,1.2226,1.2092,1.2095,0
2006-04-09,1.2106,1.2124,1.2102,1.2114,0
2006-04-10,1.2115,1.213,1.2077,1.2109,0
2006-04-11,1.211,1.217,1.2098,1.2163,0
2006-04-12,1.2162,1.2165,1.2068,1.2107,0
2006-04-13,1.2106,1.2135,1.2071,1.2113,0
2006-04-14,1.2114,1.2119,1.2102,1.2112,0
2006-04-16,1.2123,1.22,1.2122,1.2185,0
2006-04-17,1.2186,1.229,1.2169,1.2265,0
2006-04-18,1.2264,1.237,1.2227,1.2351,0
2006-04-19,1.2352,1.2396,1.2288,1.2355,0
2006-04-20,1.2356,1.2364,1.2273,1.2313,0
2006-04-21,1.2311,1.2361,1.2268,1.2344,0
2006-04-23,1.2373,1.2381,1.2342,1.2346,0
2006-04-24,1.2345,1.2415,1.2334,1.2378,0
2006-04-25,1.2377,1.2442,1.2369,1.2419,0
2006-04-26,1.242,1.2472,1.2387,1.2454,0
2006-04-27,1.2455,1.255,1.2407,1.2526,0
2006-04-28,1.2527,1.2644,1.2525,1.2635,0
2006-04-30,1.2632,1.2638,1.2612,1.2629,0
2006-05-01,1.2628,1.2693,1.2557,1.2585,0
2006-05-02,1.2586,1.2669,1.2562,1.2646,0
2006-05-03,1.2647,1.2672,1.2592,1.2614,0
2006-05-04,1.2613,1.2725,1.2574,1.2696,0
2006-05-05,1.2695,1.2765,1.2677,1.2734,0
2006-05-07,1.2738,1.2753,1.2716,1.2727,0
2006-05-08,1.2726,1.2788,1.2684,1.2696,0
2006-05-09,1.2695,1.2786,1.2664,1.2762,0
2006-05-10,1.2763,1.2834,1.2716,1.2741,0
2006-05-11,1.2742,1.2876,1.2688,1.2854,0
2006-05-12,1.2853,1.296,1.2851,1.2923,0
2006-05-14,1.2946,1.2973,1.2919,1.2925,0
2006-05-15,1.2924,1.2936,1.2782,1.2841,0
2006-05-16,1.284,1.2882,1.2772,1.2875,0
2006-05-17,1.2876,1.2921,1.2703,1.2763,0
2006-05-18,1.2761,1.2874,1.2737,1.2833,0
2006-05-19,1.2834,1.2839,1.2695,1.2778,0
2006-05-21,1.2764,1.2774,1.2729,1.275,0
2006-05-22,1.2751,1.2888,1.2695,1.2865,0
2006-05-23,1.2866,1.2879,1.2768,1.2791,0
2006-05-24,1.279,1.2893,1.2733,1.2755,0
2006-05-25,1.2756,1.283,1.2751,1.2773,0
2006-05-26,1.2774,1.2836,1.2702,1.273,0
2006-05-28,1.2736,1.2758,1.272,1.2745,0
2006-05-29,1.2746,1.2825,1.2736,1.2807,0
2006-05-30,1.2806,1.291,1.2802,1.2867,0
2006-05-31,1.2866,1.2906,1.2758,1.2768,0
2006-06-01,1.2767,1.2826,1.2725,1.2815,0
2006-06-02,1.2814,1.2942,1.2797,1.2924,0
2006-06-04,1.2936,1.2946,1.2923,1.2945,0
2006-06-05,1.2946,1.2982,1.2886,1.2893,0
2006-06-06,1.2892,1.2935,1.2808,1.2834,0
2006-06-07,1.2833,1.2834,1.2762,1.2786,0
2006-06-08,1.2787,1.2802,1.2627,1.264,0
2006-06-09,1.2641,1.2685,1.2598,1.2644,0
2006-06-11,1.2625,1.2633,1.2608,1.2631,0
2006-06-12,1.2632,1.2652,1.2568,1.2581,0
2006-06-13,1.258,1.2617,1.2533,1.2551,0
2006-06-14,1.255,1.2649,1.2534,1.2605,0
2006-06-15,1.2606,1.2662,1.2585,1.2646,0
2006-06-16,1.2645,1.2673,1.2619,1.2645,0
2006-06-18,1.2649,1.2655,1.2567,1.2586,0
2006-06-19,1.2585,1.2612,1.2554,1.2573,0
2006-06-20,1.2572,1.2632,1.254,1.2618,0
2006-06-21,1.2619,1.2679,1.2613,1.2672,0
2006-06-22,1.2673,1.2682,1.2553,1.2572,0
2006-06-23,1.2573,1.2588,1.2481,1.2511,0
2006-06-25,1.2517,1.2527,1.2505,1.2517,0
2006-06-26,1.2518,1.2621,1.2506,1.2605,0
2006-06-27,1.2606,1.2618,1.2563,1.2575,0
2006-06-28,1.2576,1.2582,1.2519,1.2545,0
2006-06-29,1.2546,1.2723,1.2522,1.2709,0
2006-06-30,1.2708,1.2795,1.2699,1.2793,0
2006-07-02,1.2786,1.2794,1.2769,1.2787,0
2006-07-03,1.2786,1.2825,1.2764,1.2807,0
2006-07-04,1.2808,1.2823,1.2772,1.2791,0
2006-07-05,1.2792,1.2839,1.271,1.2734,0
2006-07-06,1.2733,1.2785,1.2725,1.2772,0
2006-07-07,1.2771,1.2865,1.2769,1.2812,0
2006-07-09,1.2818,1.282,1.2786,1.2797,0
2006-07-10,1.2796,1.2814,1.2724,1.2741,0
2006-07-11,1.2742,1.278,1.2708,1.2763,0
2006-07-12,1.2762,1.278,1.2678,1.2713,0
2006-07-13,1.2714,1.2733,1.2668,1.2682,0
2006-07-14,1.2681,1.2696,1.2629,1.2652,0
2006-07-16,1.2654,1.2658,1.2623,1.2625,0
2006-07-17,1.2624,1.2643,1.2511,1.2531,0
2006-07-18,1.253,1.2561,1.2475,1.25,0
2006-07-19,1.2499,1.2619,1.2461,1.2614,0
2006-07-20,1.2613,1.2655,1.2591,1.2648,0
2006-07-21,1.2649,1.27,1.263,1.2693,0
2006-07-23,1.2711,1.2712,1.2642,1.2656,0
2006-07-24,1.2657,1.2661,1.2607,1.2624,0
2006-07-25,1.2625,1.2673,1.2566,1.2583,0
2006-07-26,1.2582,1.2727,1.2561,1.2719,0
2006-07-27,1.272,1.2773,1.2678,1.2691,0
2006-07-28,1.2692,1.2772,1.2663,1.2761,0
2006-07-30,1.2769,1.2773,1.275,1.2769,0
2006-07-31,1.2768,1.2785,1.2737,1.275,0
2006-08-01,1.2751,1.2837,1.2722,1.2829,0
2006-08-02,1.283,1.283,1.2743,1.2755,0
2006-08-03,1.2756,1.2835,1.2751,1.2801,0
2006-08-04,1.28,1.2912,1.278,1.288,0
2006-08-06,1.2875,1.2895,1.2875,1.288,0
2006-08-07,1.2881,1.2888,1.2808,1.2824,0
2006-08-08,1.2823,1.2895,1.2766,1.2795,0
2006-08-09,1.2796,1.2902,1.279,1.2882,0
2006-08-10,1.2883,1.2916,1.2749,1.2772,0
2006-08-11,1.2773,1.2798,1.2716,1.2728,0
2006-08-13,1.2726,1.2751,1.2712,1.2747,0
2006-08-14,1.2748,1.2765,1.2698,1.2736,0
2006-08-15,1.2737,1.2805,1.2713,1.2789,0
2006-08-16,1.279,1.2866,1.2771,1.2856,0
2006-08-17,1.2855,1.2888,1.2815,1.2828,0
2006-08-18,1.2829,1.2847,1.2783,1.283,0
2006-08-20,1.2828,1.2885,1.2826,1.288,0
2006-08-21,1.2881,1.2942,1.2856,1.2875,0
2006-08-22,1.2876,1.2887,1.2785,1.2794,0
2006-08-23,1.2795,1.2853,1.2759,1.2768,0
2006-08-24,1.2769,1.2845,1.2749,1.2774,0
2006-08-25,1.2775,1.2785,1.2728,1.2756,0
2006-08-27,1.2768,1.2805,1.2757,1.2799,0
2006-08-28,1.28,1.2824,1.2779,1.2819,0
2006-08-29,1.282,1.2856,1.2753,1.2833,0
2006-08-30,1.2834,1.2845,1.2813,1.2827,0
2006-08-31,1.2826,1.288,1.2788,1.2806,0
2006-09-01,1.2807,1.2848,1.2758,1.2841,0
2006-09-03,1.2844,1.2867,1.2842,1.2862,0
2006-09-04,1.2863,1.2876,1.2833,1.2839,0
