Date,Open,High,Low,Close,Volume
2006-01-02 16:00:00,1.1815,1.1845,1.1815,1.1838,0
2006-01-02 20:00:00,1.1839,1.1881,1.1837,1.1881,0
2006-01-03 00:00:00,1.1882,1.1909,1.1873,1.1885,0
2006-01-03 04:00:00,1.1884,1.1897,1.1863,1.1877,0
2006-01-03 08:00:00,1.1876,1.1986,1.1867,1.198,0
2006-01-03 12:00:00,1.1979,1.2031,1.1964,1.2016,0
2006-01-03 16:00:00,1.2015,1.2052,1.2007,1.2035,0
2006-01-03 20:00:00,1.2034,1.2084,1.2029,1.2066,0
2006-01-04 00:00:00,1.2065,1.2075,1.2034,1.2053,0
2006-01-04 04:00:00,1.2054,1.2114,1.2045,1.2089,0
2006-01-04 08:00:00,1.209,1.2109,1.2068,1.2091,0
2006-01-04 12:00:00,1.2092,1.2147,1.2089,1.2129,0
2006-01-04 16:00:00,1.213,1.2132,1.2104,1.2112,0
2006-01-04 20:00:00,1.2111,1.2118,1.2094,1.21,0
2006-01-05 00:00:00,1.2099,1.2115,1.2084,1.2107,0
2006-01-05 04:00:00,1.2106,1.2107,1.2067,1.2095,0
2006-01-05 08:00:00,1.2094,1.2109,1.2077,1.2101,0
2006-01-05 12:00:00,1.21,1.2117,1.2088,1.2103,0
2006-01-05 16:00:00,1.2104,1.2128,1.2094,1.2111,0
2006-01-05 20:00:00,1.2112,1.2116,1.2083,1.2093,0
2006-01-06 00:00:00,1.2092,1.2099,1.2084,1.2097,0
2006-01-06 04:00:00,1.2096,1.2106,1.2087,1.2102,0
2006-01-06 08:00:00,1.2101,1.2182,1.2089,1.2148,0
2006-01-06 12:00:00,1.2147,1.2169,1.2147,1.2154,0
2006-01-06 16:00:00,1.2153,1.2155,1.215,1.2153,0
2006-01-08 16:00:00,1.2149,1.2152,1.2132,1.2151,0
2006-01-08 20:00:00,1.2152,1.2155,1.2135,1.2145,0
2006-01-09 00:00:00,1.2144,1.215,1.2084,1.2089,0
2006-01-09 04:00:00,1.209,1.2097,1.2066,1.2085,0
2006-01-09 08:00:00,1.2084,1.2093,1.2054,1.2064,0
2006-01-09 12:00:00,1.2065,1.2097,1.2061,1.2088,0
2006-01-09 16:00:00,1.2087,1.2092,1.2067,1.2072,0
2006-01-09 20:00:00,1.2073,1.2084,1.2046,1.2064,0
2006-01-10 00:00:00,1.2063,1.2091,1.2039,1.2075,0
2006-01-10 04:00:00,1.2074,1.2111,1.207,1.2077,0
2006-01-10 08:00:00,1.2076,1.2084,1.2041,1.2062,0
2006-01-10 12:00:00,1.2061,1.208,1.2059,1.2072,0
2006-01-10 16:00:00,1.2073,1.2073,1.2055,1.2063,0
2006-01-10 20:00:00,1.2062,1.2079,1.2055,1.207,0
2006-01-11 00:00:00,1.2069,1.2072,1.2046,1.2052,0
2006-01-11 04:00:00,1.2053,1.2099,1.2047,1.2089,0
2006-01-11 08:00:00,1.2088,1.214,1.2082,1.2135,0
2006-01-11 12:00:00,1.2136,1.2147,1.2123,1.2127,0
2006-01-11 16:00:00,1.2126,1.2146,1.2124,1.214,0
2006-01-11 20:00:00,1.2141,1.2162,1.2136,1.2139,0
2006-01-12 00:00:00,1.2138,1.2156,1.2133,1.2148,0
2006-01-12 04:00:00,1.2147,1.2165,1.2124,1.2136,0
2006-01-12 08:00:00,1.2135,1.2137,1.2009,1.2037,0
2006-01-12 12:00:00,1.2036,1.2047,1.2022,1.2035,0
2006-01-12 16:00:00,1.2034,1.2056,1.2027,1.2034,0
2006-01-12 20:00:00,1.2035,1.2046,1.2031,1.204,0
2006-01-13 00:00:00,1.2039,1.2076,1.2037,1.2065,0
2006-01-13 04:00:00,1.2064,1.2086,1.2041,1.2043,0
2006-01-13 08:00:00,1.2044,1.2115,1.2038,1.2103,0
2006-01-13 12:00:00,1.2102,1.2145,1.2099,1.2136,0
2006-01-13 16:00:00,1.2135,1.214,1.2134,1.2136,0
2006-01-15 16:00:00,1.2151,1.2177,1.2142,1.2164,0
2006-01-15 20:00:00,1.2165,1.2169,1.2142,1.2159,0
2006-01-16 00:00:00,1.2158,1.2158,1.2136,1.2147,0
2006-01-16 04:00:00,1.2146,1.2154,1.2125,1.2131,0
2006-01-16 08:00:00,1.2132,1.2132,1.2109,1.2122,0
2006-01-16 12:00:00,1.2121,1.2125,1.2116,1.2123,0
2006-01-16 16:00:00,1.2122,1.2128,1.2079,1.2086,0
2006-01-16 20:00:00,1.2085,1.2119,1.2079,1.2118,0
2006-01-17 00:00:00,1.2119,1.2143,1.2111,1.2134,0
2006-01-17 04:00:00,1.2133,1.2136,1.2061,1.2088,0
2006-01-17 08:00:00,1.2087,1.2088,1.2052,1.2074,0
2006-01-17 12:00:00,1.2075,1.2109,1.207,1.2105,0
2006-01-17 16:00:00,1.2104,1.2121,1.2095,1.2098,0
2006-01-17 20:00:00,1.2097,1.2107,1.2081,1.2091,0
2006-01-18 00:00:00,1.2092,1.2155,1.2078,1.214,0
2006-01-18 04:00:00,1.2139,1.214,1.2103,1.2123,0
2006-01-18 08:00:00,1.2122,1.2161,1.2074,1.2083,0
2006-01-18 12:00:00,1.2084,1.2113,1.2072,1.2109,0
2006-01-18 16:00:00,1.211,1.2125,1.2087,1.2097,0
2006-01-18 20:00:00,1.2096,1.2105,1.2088,1.2098,0
2006-01-19 00:00:00,1.2099,1.211,1.2063,1.2079,0
2006-01-19 04:00:00,1.2078,1.2088,1.2068,1.208,0
