Date,Open,High,Low,Close,Volume
2019-01-01 16:00:00,1.14598,1.14676,1.14543,1.14561,0
2019-01-01 20:00:00,1.14561,1.14563,1.14426,1.14449,0
2019-01-02 00:00:00,1.1445,1.14967,1.14286,1.1448,0
2019-01-02 04:00:00,1.1448,1.14496,1.1397899999999999,1.1405100000000001,0
2019-01-02 08:00:00,1.14049,1.14055,1.13419,1.13563,0
2019-01-02 12:00:00,1.13563,1.1357,1.1325,1.13455,0
2019-01-02 16:00:00,1.13455,1.13541,1.1309200000000001,1.1339700000000001,0
2019-01-02 20:00:00,1.13396,1.13715,1.13396,1.1367200000000002,0
2019-01-03 00:00:00,1.1367200000000002,1.13838,1.1354,1.138,0
2019-01-03 04:00:00,1.138,1.13839,1.13394,1.13435,0
2019-01-03 08:00:00,1.1343299999999998,1.1411,1.13374,1.13983,0
2019-01-03 12:00:00,1.13982,1.14067,1.13828,1.13982,0
2019-01-03 16:00:00,1.13982,1.1405399999999999,1.13865,1.14052,0
2019-01-03 20:00:00,1.14052,1.1411799999999999,1.13881,1.13941,0
2019-01-04 00:00:00,1.13941,1.14167,1.13832,1.14079,0
2019-01-04 04:00:00,1.14081,1.14189,1.13949,1.14057,0
2019-01-04 08:00:00,1.14057,1.1417700000000002,1.13456,1.14086,0
2019-01-04 12:00:00,1.14086,1.14117,1.13933,1.14028,0
2019-01-04 16:00:00,1.14029,1.1403299999999998,1.13943,1.13943,0
2019-01-06 16:00:00,1.13955,1.14135,1.13954,1.1409200000000002,0
2019-01-06 20:00:00,1.1409200000000002,1.14299,1.14078,1.1420299999999999,0
2019-01-07 00:00:00,1.1420299999999999,1.14402,1.141,1.14313,0
2019-01-07 04:00:00,1.14313,1.14479,1.1429200000000002,1.14393,0
2019-01-07 08:00:00,1.14393,1.14727,1.14392,1.14673,0
2019-01-07 12:00:00,1.14673,1.14826,1.1464,1.14767,0
2019-01-07 16:00:00,1.1476899999999999,1.14844,1.14669,1.14678,0
2019-01-07 20:00:00,1.14676,1.14693,1.14321,1.1438700000000002,0
2019-01-08 00:00:00,1.14389,1.14555,1.14331,1.14488,0
2019-01-08 04:00:00,1.14488,1.1469200000000002,1.14342,1.14495,0
2019-01-08 08:00:00,1.14495,1.14497,1.14222,1.14431,0
2019-01-08 12:00:00,1.14431,1.14588,1.1435899999999999,1.1440299999999999,0
2019-01-08 16:00:00,1.14404,1.14621,1.1437,1.1456,0
2019-01-08 20:00:00,1.1455899999999999,1.1466,1.1448399999999999,1.1459700000000002,0
2019-01-09 00:00:00,1.14598,1.14784,1.14541,1.14629,0
2019-01-09 04:00:00,1.14629,1.14715,1.14389,1.14504,0
2019-01-09 08:00:00,1.14504,1.15405,1.14478,1.15239,0
2019-01-09 12:00:00,1.1524,1.15578,1.15212,1.1554200000000001,0
2019-01-09 16:00:00,1.15544,1.1558700000000002,1.15386,1.15554,0
2019-01-09 20:00:00,1.15554,1.15697,1.1543299999999999,1.15584,0
2019-01-10 00:00:00,1.15584,1.1562700000000001,1.1528399999999999,1.15287,0
2019-01-10 04:00:00,1.15288,1.15392,1.1517600000000001,1.1533799999999998,0
2019-01-10 08:00:00,1.1533799999999998,1.1545100000000001,1.1510200000000002,1.15164,0
2019-01-10 12:00:00,1.15164,1.15183,1.14844,1.1497700000000002,0
2019-01-10 16:00:00,1.14978,1.1517,1.14961,1.15113,0
2019-01-10 20:00:00,1.15113,1.153,1.1507,1.15289,0
2019-01-11 00:00:00,1.1529,1.1532,1.15171,1.15291,0
2019-01-11 04:00:00,1.15293,1.15403,1.15155,1.15278,0
2019-01-11 08:00:00,1.15279,1.1535600000000001,1.1458,1.14781,0
2019-01-11 12:00:00,1.14781,1.14858,1.1458,1.14626,0
2019-01-11 16:00:00,1.14626,1.1469200000000002,1.14601,1.14656,0
2019-01-13 16:00:00,1.1458899999999999,1.14685,1.14583,1.14626,0
2019-01-13 20:00:00,1.14626,1.1477600000000001,1.14626,1.14757,0
2019-01-14 00:00:00,1.14761,1.1482,1.14544,1.1475,0
2019-01-14 04:00:00,1.1475,1.14798,1.14506,1.14681,0
2019-01-14 08:00:00,1.1468,1.14804,1.14535,1.14791,0
2019-01-14 12:00:00,1.14792,1.1479700000000002,1.14635,1.14687,0
2019-01-14 16:00:00,1.14689,1.1477600000000001,1.14644,1.14765,0
2019-01-14 20:00:00,1.1476600000000001,1.14896,1.14724,1.14798,0
2019-01-15 00:00:00,1.14798,1.14832,1.1453200000000001,1.14609,0
2019-01-15 04:00:00,1.14609,1.14632,1.1412200000000001,1.1429799999999999,0
2019-01-15 08:00:00,1.1429799999999999,1.1454799999999998,1.13836,1.13923,0
2019-01-15 12:00:00,1.13923,1.14174,1.13819,1.14131,0
2019-01-15 16:00:00,1.14135,1.1415799999999998,1.14037,1.14104,0
2019-01-15 20:00:00,1.14104,1.14126,1.13961,1.14101,0
2019-01-16 00:00:00,1.14101,1.14216,1.13914,1.14215,0
2019-01-16 04:00:00,1.14214,1.14248,1.1377700000000002,1.13867,0
2019-01-16 08:00:00,1.13866,1.14106,1.13847,1.1407399999999999,0
2019-01-16 12:00:00,1.1407399999999999,1.1409799999999999,1.13921,1.13924,0
2019-01-16 16:00:00,1.13924,1.13999,1.139,1.1398,0
2019-01-16 20:00:00,1.1398,1.14005,1.1382,1.13825,0
2019-01-17 00:00:00,1.13825,1.13984,1.13713,1.13955,0
2019-01-17 04:00:00,1.1395600000000001,1.14059,1.13885,1.14011,0
2019-01-17 08:00:00,1.14011,1.14047,1.137,1.13849,0
2019-01-17 12:00:00,1.1385100000000001,1.14002,1.13799,1.1391200000000001,0
2019-01-17 16:00:00,1.13911,1.13951,1.1386,1.1394,0
2019-01-17 20:00:00,1.1394,1.1399700000000001,1.13904,1.13936,0
