Date,Open,High,Low,Close,Volume
2013-01-01 17:00:00,1.32041,1.3219100000000001,1.31997,1.32055,0
2013-01-01 18:00:00,1.32056,1.32079,1.31879,1.31974,0
2013-01-01 19:00:00,1.3197299999999998,1.32122,1.31916,1.32066,0
2013-01-01 20:00:00,1.32065,1.32769,1.32063,1.32736,0
2013-01-01 21:00:00,1.3276299999999999,1.32987,1.32705,1.32933,0
2013-01-01 22:00:00,1.32932,1.32962,1.3274700000000001,1.32857,0
2013-01-01 23:00:00,1.32855,1.3289,1.3251899999999999,1.3260100000000001,0
2013-01-02 00:00:00,1.3260299999999998,1.32723,1.32554,1.32659,0
2013-01-02 01:00:00,1.3266,1.32761,1.32655,1.32712,0
2013-01-02 02:00:00,1.3271,1.32932,1.32685,1.32726,0
2013-01-02 03:00:00,1.32725,1.32905,1.32671,1.32809,0
2013-01-02 04:00:00,1.32816,1.3286200000000001,1.32514,1.32638,0
2013-01-02 05:00:00,1.32637,1.32644,1.3231700000000002,1.32446,0
2013-01-02 06:00:00,1.32447,1.32545,1.3233,1.32483,0
2013-01-02 07:00:00,1.3248799999999998,1.3279,1.32483,1.32665,0
2013-01-02 08:00:00,1.32664,1.3272899999999999,1.3245200000000001,1.3247799999999998,0
2013-01-02 09:00:00,1.32476,1.32565,1.3236299999999999,1.3254,0
2013-01-02 10:00:00,1.32545,1.32598,1.32371,1.32387,0
2013-01-02 11:00:00,1.32386,1.32417,1.31844,1.31945,0
2013-01-02 12:00:00,1.31941,1.3194299999999999,1.3156,1.3168,0
2013-01-02 13:00:00,1.31671,1.31736,1.31571,1.3163799999999999,0
2013-01-02 14:00:00,1.31637,1.31751,1.31565,1.3174700000000001,0
2013-01-02 15:00:00,1.31751,1.3185200000000001,1.31749,1.3185200000000001,0
2013-01-02 16:00:00,1.31855,1.3189799999999998,1.3181399999999999,1.31854,0
2013-01-02 17:00:00,1.31856,1.31897,1.31779,1.3188600000000001,0
2013-01-02 18:00:00,1.3188799999999998,1.3188799999999998,1.3176299999999999,1.31829,0
2013-01-02 19:00:00,1.31827,1.31883,1.31802,1.31818,0
2013-01-02 20:00:00,1.31817,1.31847,1.3162200000000002,1.317,0
2013-01-02 21:00:00,1.31701,1.31732,1.31266,1.31267,0
2013-01-02 22:00:00,1.3126200000000001,1.31402,1.31233,1.3138,0
2013-01-02 23:00:00,1.31379,1.31406,1.3136,1.3136700000000001,0
2013-01-03 00:00:00,1.31368,1.314,1.31316,1.3138100000000001,0
2013-01-03 01:00:00,1.31382,1.31497,1.3138,1.31449,0
2013-01-03 02:00:00,1.31447,1.31521,1.31332,1.3133700000000001,0
2013-01-03 03:00:00,1.3134,1.31671,1.3133700000000001,1.31636,0
2013-01-03 04:00:00,1.31639,1.3169,1.3144799999999999,1.3146200000000001,0
2013-01-03 05:00:00,1.31463,1.31477,1.30935,1.30955,0
2013-01-03 06:00:00,1.30954,1.3117,1.30936,1.31122,0
2013-01-03 07:00:00,1.31125,1.3112700000000002,1.3081399999999999,1.30975,0
2013-01-03 08:00:00,1.30976,1.31101,1.30855,1.311,0
