Date,Open,High,Low,Close,Volume
2013-01-01,1.32041,1.32987,1.31879,1.3260100000000001,0
2013-01-02,1.3260299999999998,1.32932,1.31233,1.3136700000000001,0
2013-01-03,1.31368,1.3169,1.30186,1.30326,0
2013-01-04,1.30325,1.30887,1.29968,1.30677,0
2013-01-06,1.30751,1.30787,1.30338,1.3038,0
2013-01-07,1.30382,1.3139100000000001,1.30162,1.31189,0
2013-01-08,1.3119,1.31316,1.30556,1.3074,0
2013-01-09,1.30741,1.30951,1.30358,1.30443,0
2013-01-10,1.30439,1.32788,1.30416,1.32587,0
2013-01-11,1.32584,1.33651,1.32477,1.33418,0
2013-01-13,1.33608,1.3403100000000001,1.3349799999999998,1.3391,0
2013-01-14,1.3390799999999998,1.33938,1.33355,1.3356,0
2013-01-15,1.33558,1.3387200000000001,1.32628,1.32899,0
2013-01-16,1.32897,1.3324,1.32559,1.3282,0
2013-01-17,1.32819,1.3390600000000001,1.3273,1.33854,0
2013-01-18,1.33855,1.33974,1.32798,1.33188,0
2013-01-20,1.33087,1.3329600000000001,1.33015,1.33216,0
2013-01-21,1.33218,1.3357299999999999,1.32991,1.33419,0
2013-01-22,1.33415,1.3370799999999998,1.3266200000000001,1.33103,0
2013-01-23,1.33104,1.3353700000000002,1.32638,1.33126,0
2013-01-24,1.33123,1.3391899999999999,1.32855,1.33612,0
2013-01-25,1.3361,1.34784,1.33582,1.34637,0
2013-01-27,1.34653,1.34704,1.34497,1.3458299999999999,0
2013-01-28,1.34584,1.34766,1.3424,1.34561,0
2013-01-29,1.34565,1.34965,1.3413700000000002,1.34875,0
2013-01-30,1.34859,1.35867,1.34814,1.35677,0
2013-01-31,1.35673,1.36321,1.35406,1.36225,0
2013-02-01,1.36227,1.3710200000000001,1.35856,1.36398,0
2013-02-03,1.36503,1.36591,1.36179,1.36206,0
2013-02-04,1.3620299999999999,1.3635700000000002,1.34838,1.34857,0
