Date,Open,High,Low,Close,Volume
2011-01-02 17:00:00,1.3345,1.3362,1.3341,1.3342,0
2011-01-02 18:00:00,1.3343,1.3361,1.3333,1.3355,0
2011-01-02 19:00:00,1.3356,1.3358,1.3316,1.3321,0
2011-01-02 20:00:00,1.332,1.3323,1.3275,1.3281,0
2011-01-02 21:00:00,1.3282,1.3298,1.3276,1.3281,0
2011-01-02 22:00:00,1.3282,1.3293,1.3282,1.329,0
2011-01-02 23:00:00,1.3289,1.3295,1.3286,1.3294,0
2011-01-03 00:00:00,1.3293,1.3302,1.3292,1.3297,0
2011-01-03 01:00:00,1.3298,1.3309,1.3283,1.3309,0
2011-01-03 02:00:00,1.331,1.3316,1.3249,1.3273,0
2011-01-03 03:00:00,1.3272,1.3301,1.3257,1.3296,0
2011-01-03 04:00:00,1.3295,1.3314,1.328,1.3285,0
2011-01-03 05:00:00,1.3286,1.3325,1.3285,1.332,0
2011-01-03 06:00:00,1.3321,1.3324,1.3305,1.3312,0
2011-01-03 07:00:00,1.3311,1.3354,1.3305,1.3347,0
2011-01-03 08:00:00,1.3348,1.3364,1.3337,1.3346,0
2011-01-03 09:00:00,1.3347,1.3348,1.331,1.3311,0
2011-01-03 10:00:00,1.3312,1.3364,1.3304,1.3362,0
2011-01-03 11:00:00,1.3361,1.3394,1.3356,1.3369,0
2011-01-03 12:00:00,1.337,1.3385,1.3367,1.3374,0
2011-01-03 13:00:00,1.3375,1.3388,1.3372,1.3372,0
2011-01-03 14:00:00,1.3373,1.3377,1.3359,1.3363,0
2011-01-03 15:00:00,1.3362,1.3365,1.3348,1.3349,0
2011-01-03 16:00:00,1.335,1.336,1.3349,1.3359,0
2011-01-03 17:00:00,1.3358,1.3362,1.3348,1.335,0
2011-01-03 18:00:00,1.3352,1.3357,1.3343,1.3355,0
2011-01-03 19:00:00,1.3356,1.3375,1.3333,1.3339,0
2011-01-03 20:00:00,1.334,1.3349,1.3328,1.3341,0
2011-01-03 21:00:00,1.3342,1.3357,1.3332,1.3356,0
2011-01-03 22:00:00,1.3357,1.3376,1.3348,1.3363,0
2011-01-03 23:00:00,1.3362,1.3364,1.3342,1.3351,0
2011-01-04 00:00:00,1.335,1.3358,1.3339,1.3346,0
2011-01-04 01:00:00,1.3347,1.3347,1.3323,1.3344,0
2011-01-04 02:00:00,1.3345,1.3362,1.3328,1.3352,0
2011-01-04 03:00:00,1.3353,1.337,1.3332,1.3351,0
2011-01-04 04:00:00,1.335,1.3409,1.335,1.3397,0
2011-01-04 05:00:00,1.3398,1.3416,1.3387,1.34,0
2011-01-04 06:00:00,1.3401,1.3412,1.3378,1.3379,0
2011-01-04 07:00:00,1.338,1.3407,1.3377,1.3391,0
2011-01-04 08:00:00,1.3392,1.3433,1.3389,1.3396,0
2011-01-04 09:00:00,1.3397,1.3405,1.3366,1.3378,0
2011-01-04 10:00:00,1.3379,1.3379,1.3313,1.3317,0
2011-01-04 11:00:00,1.3316,1.3321,1.3291,1.3304,0
2011-01-04 12:00:00,1.3305,1.3317,1.3292,1.3313,0
2011-01-04 13:00:00,1.3314,1.333,1.3308,1.3321,0
2011-01-04 14:00:00,1.3322,1.3329,1.33,1.3304,0
2011-01-04 15:00:00,1.3303,1.3307,1.3292,1.3296,0
2011-01-04 16:00:00,1.3295,1.3307,1.3295,1.3306,0
2011-01-04 17:00:00,1.3307,1.3313,1.3302,1.3309,0
2011-01-04 18:00:00,1.331,1.332,1.3306,1.3318,0
2011-01-04 19:00:00,1.3319,1.3324,1.3282,1.3296,0
2011-01-04 20:00:00,1.3295,1.3297,1.3263,1.3268,0
2011-01-04 21:00:00,1.3269,1.3284,1.3267,1.3278,0
2011-01-04 22:00:00,1.3279,1.3287,1.3278,1.3284,0
2011-01-04 23:00:00,1.3285,1.3287,1.3268,1.327,0
2011-01-05 00:00:00,1.3271,1.3287,1.3265,1.3269,0
2011-01-05 01:00:00,1.3268,1.3285,1.3265,1.3272,0
2011-01-05 02:00:00,1.3273,1.3289,1.3256,1.3269,0
2011-01-05 03:00:00,1.3268,1.3273,1.3236,1.3256,0
2011-01-05 04:00:00,1.3257,1.328,1.3253,1.3262,0
2011-01-05 05:00:00,1.3263,1.3264,1.3227,1.3233,0
2011-01-05 06:00:00,1.3232,1.3243,1.321,1.3233,0
2011-01-05 07:00:00,1.3232,1.3243,1.3206,1.3208,0
2011-01-05 08:00:00,1.3209,1.3221,1.3158,1.3179,0
2011-01-05 09:00:00,1.318,1.318,1.3133,1.3147,0
2011-01-05 10:00:00,1.3146,1.3166,1.3125,1.3142,0
2011-01-05 11:00:00,1.3143,1.3173,1.3136,1.3169,0
2011-01-05 12:00:00,1.317,1.3191,1.3161,1.3182,0
2011-01-05 13:00:00,1.3183,1.3184,1.3156,1.3161,0
2011-01-05 14:00:00,1.316,1.3166,1.3133,1.3149,0
2011-01-05 15:00:00,1.315,1.3157,1.3147,1.3154,0
2011-01-05 16:00:00,1.3153,1.3155,1.3146,1.3149,0
2011-01-05 17:00:00,1.3148,1.3157,1.3147,1.3149,0
2011-01-05 18:00:00,1.315,1.3155,1.3139,1.3155,0
2011-01-05 19:00:00,1.3157,1.3169,1.3138,1.3143,0
2011-01-05 20:00:00,1.3142,1.3163,1.3142,1.3153,0
2011-01-05 21:00:00,1.3154,1.3155,1.3129,1.3132,0
2011-01-05 22:00:00,1.3131,1.3142,1.313,1.3142,0
2011-01-05 23:00:00,1.3143,1.3146,1.3133,1.3139,0
2011-01-06 00:00:00,1.3138,1.3151,1.3137,1.3149,0
2011-01-06 01:00:00,1.3148,1.3149,1.3132,1.3138,0
2011-01-06 02:00:00,1.3139,1.3159,1.3098,1.3113,0
2011-01-06 03:00:00,1.3112,1.3138,1.311,1.3121,0
