Date,Open,High,Low,Close,Volume
2004-01-01,1.259,1.2596,1.2526,1.2567,0
2004-01-02,1.2566,1.2631,1.2556,1.2591,0
2004-01-04,1.2596,1.2675,1.2587,1.2666,0
2004-01-05,1.2665,1.2699,1.2635,1.268,0
2004-01-06,1.268,1.2812,1.268,1.2725,0
2004-01-07,1.2725,1.2745,1.2586,1.2595,0
2004-01-08,1.2595,1.2787,1.2562,1.2754,0
2004-01-09,1.2754,1.2869,1.2705,1.2836,0
2004-01-11,1.287,1.287,1.2832,1.2847,0
2004-01-12,1.2847,1.29,1.2717,1.2767,0
2004-01-13,1.2767,1.2798,1.2718,1.2737,0
2004-01-14,1.2737,1.2747,1.2633,1.2654,0
2004-01-15,1.2654,1.2675,1.2562,1.2583,0
2004-01-16,1.2583,1.26,1.2353,1.2389,0
2004-01-18,1.2381,1.2407,1.2363,1.2383,0
2004-01-19,1.2383,1.2427,1.2336,1.2377,0
2004-01-20,1.2377,1.263,1.2377,1.2627,0
2004-01-21,1.2627,1.2685,1.255,1.2677,0
2004-01-22,1.2677,1.2754,1.2638,1.2707,0
2004-01-23,1.2707,1.2779,1.257,1.2588,0
2004-01-25,1.2588,1.2681,1.2563,1.2587,0
2004-01-26,1.2587,1.2691,1.2454,1.2464,0
2004-01-27,1.2464,1.2711,1.2442,1.2597,0
2004-01-28,1.2597,1.271,1.2412,1.2461,0
2004-01-29,1.2461,1.2562,1.2365,1.2418,0
2004-01-30,1.2419,1.2494,1.2353,1.2473,0
2004-02-01,1.2482,1.2489,1.2454,1.2456,0
2004-02-02,1.2456,1.2481,1.2394,1.2469,0
2004-02-03,1.2469,1.2601,1.2467,1.2534,0
2004-02-04,1.2535,1.2564,1.2496,1.2532,0
2004-02-05,1.2533,1.2638,1.2531,1.2559,0
2004-02-06,1.2559,1.2727,1.2515,1.2707,0
2004-02-08,1.2613,1.274,1.2607,1.2739,0
2004-02-09,1.274,1.2766,1.2656,1.2746,0
2004-02-10,1.2745,1.2792,1.267,1.2706,0
2004-02-11,1.2705,1.285,1.2651,1.283,0
2004-02-12,1.2831,1.2839,1.2791,1.2815,0
2004-02-13,1.2814,1.2895,1.2717,1.2742,0
2004-02-15,1.2759,1.2759,1.2721,1.2734,0
2004-02-16,1.2735,1.2791,1.2725,1.277,0
2004-02-17,1.2771,1.2879,1.2762,1.2861,0
2004-02-18,1.2861,1.2931,1.2662,1.2737,0
2004-02-19,1.2736,1.277,1.265,1.2724,0
2004-02-20,1.2724,1.2726,1.2497,1.2532,0
2004-02-22,1.254,1.254,1.2454,1.2507,0
2004-02-23,1.2508,1.2598,1.2491,1.2531,0
2004-02-24,1.2532,1.2714,1.2528,1.2679,0
2004-02-25,1.268,1.2709,1.2479,1.2513,0
2004-02-26,1.2513,1.2516,1.2386,1.2439,0
2004-02-27,1.2439,1.2511,1.2374,1.2494,0
2004-02-29,1.2495,1.2541,1.2483,1.2505,0
2004-03-01,1.2504,1.2543,1.2429,1.2439,0
2004-03-02,1.244,1.2447,1.2151,1.2179,0
2004-03-03,1.2179,1.222,1.2058,1.2173,0
2004-03-04,1.2174,1.2245,1.2138,1.2199,0
2004-03-05,1.2199,1.2435,1.2176,1.238,0
2004-03-07,1.2397,1.2397,1.2341,1.2376,0
2004-03-08,1.2376,1.249,1.2344,1.2441,0
2004-03-09,1.244,1.2455,1.2273,1.2315,0
2004-03-10,1.2316,1.2338,1.2181,1.2191,0
2004-03-11,1.219,1.2386,1.2162,1.2283,0
2004-03-12,1.2284,1.2305,1.2172,1.2185,0
2004-03-14,1.2185,1.2236,1.2181,1.2225,0
2004-03-15,1.2226,1.2316,1.2211,1.2261,0
2004-03-16,1.2262,1.237,1.2228,1.2272,0
2004-03-17,1.2272,1.2279,1.2176,1.2271,0
2004-03-18,1.2272,1.2436,1.224,1.2396,0
2004-03-19,1.2396,1.2406,1.2255,1.2276,0
2004-03-21,1.2276,1.228,1.2221,1.2245,0
2004-03-22,1.2244,1.2397,1.2244,1.2349,0
2004-03-23,1.2349,1.2369,1.2265,1.2318,0
2004-03-24,1.2318,1.2335,1.2104,1.2125,0
2004-03-25,1.2125,1.2198,1.2096,1.2143,0
2004-03-26,1.2143,1.221,1.2069,1.2129,0
2004-03-28,1.2121,1.2146,1.2075,1.2101,0
2004-03-29,1.21,1.2211,1.2051,1.2184,0
2004-03-30,1.2184,1.2252,1.2162,1.2226,0
2004-03-31,1.2227,1.2326,1.2212,1.2281,0
2004-04-01,1.228,1.2391,1.2256,1.2364,0
2004-04-02,1.2365,1.2365,1.2104,1.2142,0
2004-04-04,1.2107,1.2118,1.209,1.2109,0
2004-04-05,1.211,1.2131,1.1988,1.1991,0
2004-04-06,1.199,1.2146,1.1985,1.209,0
2004-04-07,1.2091,1.2198,1.2052,1.2197,0
2004-04-08,1.2196,1.2221,1.2065,1.2071,0
2004-04-09,1.207,1.211,1.2067,1.2099,0
2004-04-11,1.2093,1.2095,1.2063,1.2073,0
2004-04-12,1.2074,1.21,1.2057,1.2066,0
2004-04-13,1.2066,1.2079,1.1908,1.1928,0
2004-04-14,1.1928,1.1975,1.1871,1.1931,0
2004-04-15,1.1931,1.2006,1.1897,1.1986,0
2004-04-16,1.1986,1.2049,1.1926,1.1998,0
2004-04-18,1.2023,1.2039,1.2003,1.2036,0
2004-04-19,1.2035,1.2082,1.1962,1.1965,0
2004-04-20,1.1965,1.1977,1.1823,1.1834,0
2004-04-21,1.1833,1.1919,1.1783,1.1852,0
2004-04-22,1.1852,1.1945,1.1799,1.19,0
2004-04-23,1.1899,1.1932,1.18,1.1844,0
2004-04-25,1.1828,1.1828,1.1763,1.1777,0
2004-04-26,1.1778,1.1887,1.1776,1.1846,0
2004-04-27,1.1845,1.1949,1.1836,1.1931,0
2004-04-28,1.1931,1.1956,1.1815,1.1834,0
2004-04-29,1.1834,1.1985,1.1807,1.1973,0
2004-04-30,1.1972,1.2016,1.1923,1.1982,0
2004-05-02,1.199,1.1997,1.1965,1.1972,0
2004-05-03,1.1971,1.1987,1.1922,1.1953,0
2004-05-04,1.1952,1.2141,1.1943,1.2133,0
2004-05-05,1.2121,1.2182,1.2108,1.2148,0
2004-05-06,1.2148,1.2177,1.2033,1.2056,0
2004-05-07,1.2057,1.2139,1.1879,1.1894,0
2004-05-09,1.1881,1.1897,1.1835,1.1841,0
2004-05-10,1.1842,1.1879,1.1815,1.1869,0
2004-05-11,1.1868,1.1892,1.1792,1.1856,0
2004-05-12,1.1855,1.1943,1.1849,1.1918,0
2004-05-13,1.1917,1.1924,1.1776,1.1818,0
2004-05-14,1.1818,1.1904,1.1784,1.1887,0
2004-05-16,1.1893,1.1977,1.188,1.1966,0
2004-05-17,1.1966,1.2062,1.1956,1.2003,0
2004-05-18,1.2004,1.2028,1.1932,1.1966,0
2004-05-19,1.1965,1.2045,1.1963,1.1989,0
2004-05-20,1.1989,1.1991,1.1896,1.1975,0
2004-05-21,1.1975,1.2072,1.1974,1.1996,0
2004-05-23,1.1991,1.2005,1.1941,1.1957,0
2004-05-24,1.1958,1.2025,1.1935,1.2019,0
2004-05-25,1.202,1.213,1.2015,1.2095,0
2004-05-26,1.2095,1.2155,1.2079,1.2146,0
2004-05-27,1.2145,1.229,1.2132,1.2271,0
2004-05-28,1.2271,1.2298,1.2203,1.2221,0
2004-05-30,1.225,1.2253,1.2186,1.221,0
2004-05-31,1.2209,1.2234,1.2158,1.2197,0
2004-06-01,1.2197,1.2275,1.2185,1.2267,0
2004-06-02,1.2268,1.2309,1.218,1.2184,0
2004-06-03,1.2183,1.2254,1.2172,1.2216,0
2004-06-04,1.2216,1.2303,1.2142,1.2302,0
2004-06-06,1.2329,1.2339,1.2319,1.2336,0
2004-06-07,1.2336,1.234,1.2286,1.2309,0
2004-06-08,1.2309,1.2355,1.2225,1.2227,0
2004-06-09,1.2228,1.2252,1.2026,1.2056,0
2004-06-10,1.2057,1.212,1.2031,1.2052,0
2004-06-11,1.2051,1.2053,1.197,1.2017,0
2004-06-13,1.2009,1.201,1.1957,1.1972,0
2004-06-14,1.1972,1.2105,1.1959,1.2083,0
2004-06-15,1.2083,1.2171,1.2032,1.2145,0
2004-06-16,1.2145,1.2171,1.1983,1.201,0
2004-06-17,1.2011,1.208,1.1994,1.2004,0
2004-06-18,1.2004,1.2149,1.1977,1.2146,0
2004-06-20,1.2141,1.2149,1.2112,1.2128,0
2004-06-21,1.2128,1.2139,1.2078,1.2123,0
2004-06-22,1.2122,1.2146,1.2068,1.2139,0
2004-06-23,1.2138,1.2195,1.2044,1.2072,0
2004-06-24,1.2071,1.2191,1.2049,1.2157,0
2004-06-25,1.2156,1.2176,1.2107,1.2173,0
2004-06-27,1.2179,1.2184,1.2153,1.2167,0
2004-06-28,1.2168,1.2231,1.2125,1.2181,0
2004-06-29,1.2182,1.219,1.2075,1.2091,0
2004-06-30,1.2092,1.2212,1.207,1.2164,0
2004-07-01,1.2163,1.2191,1.2137,1.218,0
2004-07-02,1.2179,1.2329,1.2146,1.2323,0
2004-07-04,1.2329,1.2333,1.2316,1.2319,0
