Date,Open,High,Low,Close,Volume
2009-01-01 16:00:00,1.4005,1.403,1.4001,1.402,0
2009-01-01 20:00:00,1.4019,1.4019,1.3861,1.387,0
2009-01-02 00:00:00,1.3866,1.3971,1.3842,1.3968,0
2009-01-02 04:00:00,1.3967,1.3971,1.3865,1.3865,0
2009-01-02 08:00:00,1.3866,1.3988,1.3859,1.3947,0
2009-01-02 12:00:00,1.3948,1.395,1.3842,1.3854,0
2009-01-02 16:00:00,1.3853,1.3927,1.3853,1.3923,0
2009-01-04 16:00:00,1.391,1.3965,1.388,1.3947,0
2009-01-04 20:00:00,1.3946,1.3953,1.3844,1.3885,0
2009-01-05 00:00:00,1.3884,1.3945,1.3665,1.368,0
2009-01-05 04:00:00,1.3678,1.3714,1.3555,1.3563,0
2009-01-05 08:00:00,1.3564,1.365,1.3561,1.3578,0
2009-01-05 12:00:00,1.3577,1.3632,1.3548,1.3577,0
2009-01-05 16:00:00,1.3576,1.3662,1.3574,1.3594,0
2009-01-05 20:00:00,1.3595,1.362,1.3531,1.3558,0
2009-01-06 00:00:00,1.3556,1.3568,1.3399,1.3427,0
2009-01-06 04:00:00,1.3426,1.3477,1.3314,1.3337,0
2009-01-06 08:00:00,1.3338,1.3455,1.332,1.3446,0
2009-01-06 12:00:00,1.3447,1.3536,1.3437,1.3522,0
2009-01-06 16:00:00,1.3523,1.3539,1.3474,1.3481,0
2009-01-06 20:00:00,1.348,1.3545,1.3434,1.3518,0
2009-01-07 00:00:00,1.3517,1.3626,1.3465,1.3598,0
2009-01-07 04:00:00,1.3597,1.3652,1.3555,1.3598,0
2009-01-07 08:00:00,1.3597,1.3749,1.3585,1.3719,0
2009-01-07 12:00:00,1.3718,1.3719,1.3595,1.3632,0
2009-01-07 16:00:00,1.3631,1.3673,1.3561,1.3578,0
2009-01-07 20:00:00,1.3579,1.3637,1.3575,1.3635,0
2009-01-08 00:00:00,1.3634,1.3668,1.3536,1.3559,0
2009-01-08 04:00:00,1.3557,1.3641,1.3538,1.3617,0
2009-01-08 08:00:00,1.3618,1.3801,1.3607,1.3713,0
2009-01-08 12:00:00,1.3714,1.3741,1.3674,1.3727,0
2009-01-08 16:00:00,1.3728,1.3737,1.3659,1.3667,0
